Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
3149,231,416,30,900994
3150,196,70,11,181856
3151,88,39,14,102206
3152,53,26,10,66831
3153,48,11,8,32449
3154,97,42,13,115513
3155,35,8,6,21572
3156,70,30,13,77312
3157,216,138,16,331879
3158,86,25,11,68802
3159,88,31,11,86198
3160,188,68,9,169939
3161,152,53,9,131992
3162,173,137,15,344980
3163,215,99,11,238631
3164,42,9,10,26295
3165,183,105,16,270869
3166,165,102,18,251723
3167,186,80,14,195116
3168,151,140,21,347292
3169,160,66,10,162253
3170,197,263,26,608202
3171,5,0,3,1088
3172,7,0,4,1467
3173,131,70,18,185314
3174,169,60,11,154128
3175,38,8,10,24675
3176,150,146,26,356562
3177,164,319,27,697815
3178,28,4,7,13268
3179,232,175,18,436324
3180,239,142,15,345786
3181,113,43,10,115348
3182,205,110,14,272343
3183,107,126,21,284760
3184,236,149,18,358563
3185,98,30,10,82194
3186,147,52,10,136086
3187,146,65,13,161168
3188,37,11,7,30094
3189,129,146,25,354159
3190,103,41,11,107772
3191,141,79,16,203054
3192,149,225,23,506626
3193,50,26,13,70480
3194,116,49,11,130264
3195,55,17,9,46929
3196,36,7,7,20043
3197,78,45,15,121181
3198,164,89,20,224336
3199,193,108,15,261939
3200,1,0,1,65
3201,223,108,16,269205
3202,126,39,10,99049
3203,70,29,11,75970
3204,167,69,13,175940
3205,175,166,27,399950
3206,173,57,12,149214
3207,206,91,14,228846
3208,204,74,14,191609
3209,104,53,12,129100
3210,41,8,9,24515
3211,213,125,17,305616
3212,72,39,12,102344
3213,98,39,16,101572
3214,165,76,13,187182
3215,227,117,16,288122
3216,158,129,26,322047
3217,59,15,6,41951
3218,102,48,14,127493
3219,120,97,16,240251
3220,221,134,19,330719
3221,61,28,11,76286
3222,61,25,10,68917
3223,94,37,16,97595
3224,119,160,26,386377
3225,204,207,22,502159
3226,127,39,10,102576
3227,99,102,17,253819
3228,129,41,10,112836
3229,111,34,9,87234
3230,36,8,10,23218
3231,49,18,11,47279
3232,1,0,1,65
3233,15,4,5,12179
3234,185,108,16,270344
3235,24,6,9,19241
3236,80,23,10,59118
3237,236,125,16,302789
3238,245,104,12,257408
3239,217,401,30,900718
3240,19,3,7,9128
3241,52,14,10,38197
3242,70,20,12,58774
3243,36,9,9,26748
3244,147,124,21,310322
3245,230,93,11,234064
3246,164,71,12,177139
3247,206,103,14,258386
3248,129,50,14,126745
3249,121,64,12,169062
3250,104,95,21,240058
3251,222,82,12,203669
3252,133,52,11,135064
3253,117,98,21,251979
3254,220,103,13,255742
3255,15,1,5,5176
3256,97,30,10,78712
3257,231,123,22,304354
3258,121,42,14,110048
3259,216,122,16,290917
3260,128,47,10,126410
3261,60,20,11,56497
3262,195,80,11,196660
3263,215,150,12,361465
3264,54,21,10,56538
3265,50,15,9,43866
3266,126,46,12,118387
3267,113,65,15,166238
3268,106,35,9,91506
3269,196,96,12,243747
3270,9,1,3,3509
3271,62,14,8,40643
3272,156,81,17,197429
3273,118,43,9,110187
3274,30,5,9,14208
3275,130,80,15,201892
3276,199,272,29,634618
3277,153,50,11,124297
3278,12,3,7,8228
3279,171,61,10,156223
3280,224,119,16,292878
3281,177,96,14,236757
3282,1,0,1,65
3283,118,35,8,86292
3284,199,88,14,223673
3285,210,124,15,305352
3286,100,38,14,105883
3287,104,40,14,103262
3288,64,29,10,73117
3289,56,16,10,43644
3290,236,103,15,255679
3291,26,9,10,27391
3292,77,25,11,69485
3293,110,106,26,259408
3294,193,635,31,1300759
3295,243,109,17,272892
3296,159,128,22,319148
3297,38,7,6,19881
3298,23,5,8,15628
3299,73,25,10,63442
3300,186,166,19,391436
3301,120,44,11,110606
3302,198,96,13,238525
3303,150,60,12,160768
3304,97,89,18,219029
3305,204,100,15,252774
3306,219,404,36,934641
3307,138,61,11,154946
3308,13,3,6,6249
3309,18,3,6,9519
3310,83,48,17,132490
3311,111,42,9,111450
3312,139,96,20,243981
3313,208,91,12,227103
3314,142,51,11,131512
3315,137,64,12,167959
3316,173,131,19,315941
3317,105,40,13,106437
3318,100,31,9,86137
3319,72,22,11,57090
3320,71,30,15,79515
3321,167,172,24,413759
3322,208,178,26,435747
3323,58,12,7,33974
3324,134,76,18,193934
3325,45,13,9,35615
3326,29,5,7,11968
3327,125,41,11,108608
3328,46,10,7,27496
3329,83,27,9,76831
3330,122,86,15,215570
3331,193,129,15,320299
3332,42,11,9,31111
3333,41,12,8,32800
3334,33,11,8,34659
3335,225,469,41,1070482
3336,175,73,13,185311
3337,168,67,10,170080
3338,166,65,12,167291
3339,217,148,17,354406
3340,84,39,12,104224
3341,192,85,13,208920
3342,21,9,8,23437
3343,226,109,18,276386
3344,173,93,14,242045
3345,19,3,7,9078
3346,100,34,12,86650
3347,115,111,22,269753
3348,84,46,14,125474
3349,238,118,15,289418
3350,114,33,12,87002
3351,73,62,16,156056
3352,1,0,1,65
3353,98,60,19,154511
3354,230,87,12,217888
3355,15,2,7,5693
3356,211,93,13,228926
3357,24,4,7,13057
3358,21,5,6,13075
3359,225,92,12,224796
3360,191,82,12,213000
3361,222,191,24,473476
3362,149,77,15,200753
3363,114,64,16,161141
3364,37,9,9,29079
3365,21,4,8,12492
3366,190,179,20,442871
3367,224,108,14,228164
3368,84,25,8,66106
3369,70,48,17,128819
3370,188,85,11,211087
3371,15,3,5,9391
3372,34,8,9,23182
3373,199,83,15,207282
3374,49,16,11,41655
3375,143,268,20,595854
3376,28,4,6,11340
3377,127,74,15,188642
3378,173,74,15,195703
3379,202,193,26,481178
3380,152,156,30,402884
3381,146,60,15,155191
3382,15,3,6,7214
3383,21,4,7,13389
3384,74,20,10,51052
3385,169,99,14,240080
3386,118,92,20,239008
3387,194,92,14,227865
3388,194,305,25,688640
3389,90,110,14,242715
3390,75,28,10,78582
3391,227,101,15,246588
3392,92,53,12,130288
3393,244,156,16,384722
3394,238,200,21,475919
3395,87,26,10,69773
3396,69,22,8,56404
3397,141,67,15,168378
3398,88,38,11,101647
3399,15,3,7,8528
3400,207,134,20,334253
3401,208,82,13,196263
3402,51,17,7,41389
3403,238,105,14,261028
3404,107,46,13,117071
3405,148,203,20,441274
3406,57,20,12,54754
3407,210,84,14,211359
3408,174,66,13,175488
3409,124,51,11,134919
3410,126,211,22,469675
3411,1,0,1,65
3412,122,44,9,111617
3413,28,8,11,21403
3414,55,18,9,50403
3415,212,188,25,447867
3416,39,15,12,38993
3417,36,9,9,25161
3418,92,51,14,130852
3419,181,117,16,295072
3420,94,46,17,121241
3421,18,3,6,9094
3422,209,81,13,198037
3423,152,102,19,261110
3424,91,30,12,81639
3425,116,48,10,117883
3426,191,82,12,206369
3427,236,136,18,330796
3428,29,6,8,16288
3429,163,123,17,309274
3430,198,77,10,206621
3431,111,42,13,109232
3432,24,8,7,21001
3433,90,27,11,73689
3434,94,32,11,84734
3435,140,48,10,125637
3436,176,99,14,245215
3437,50,27,12,73393
3438,133,59,13,155809
3439,125,69,15,180156
3440,154,59,13,155478
3441,102,39,13,100021
3442,142,70,17,170070
3443,75,22,10,58557
3444,158,53,12,131483
3445,18,3,6,7247
3446,71,50,14,126522
3447,126,47,12,120650
3448,137,61,14,158310
3449,25,10,9,27637
3450,94,31,12,85208
3451,189,75,12,185524
3452,149,77,12,194815
3453,68,35,13,95574
3454,210,117,16,297754
3455,58,15,9,42007
3456,159,88,17,225674
3457,20,4,5,10428
3458,180,103,18,258190
3459,210,267,20,626326
3460,33,7,7,22813
3461,195,72,14,181321
3462,19,6,9,16145
3463,218,104,15,265129
3464,65,17,11,44948
3465,56,37,16,94625
3466,248,125,13,303286
3467,157,67,14,174102
3468,1,0,1,65
3469,177,104,16,254011
3470,237,106,17,263864
3471,158,63,12,155946
3472,152,75,15,188447
3473,118,90,19,233833
3474,202,179,21,429336
3475,150,161,24,379667
3476,45,16,10,44016
3477,94,64,21,173159
3478,94,42,16,107924
3479,108,30,10,78618
3480,210,73,14,185131
3481,246,459,36,1011721
3482,14,2,4,7275
3483,120,43,10,111552
3484,200,140,15,353008
3485,79,26,11,68659
3486,188,200,27,468892
3487,63,35,15,95452
3488,102,31,10,81467
3489,231,108,16,266826
3490,59,16,10,45047
3491,128,44,10,111744
3492,1,0,1,65
3493,235,154,16,375403
3494,207,133,15,327904
3495,160,151,21,364740
3496,177,130,19,322121
3497,231,89,12,224229
3498,44,13,10,35338
3499,209,258,28,609808
3500,19,4,8,12298
3501,17,3,5,9030
3502,37,15,12,43749
3503,136,43,13,114504
3504,202,130,20,318296
3505,153,89,18,222691
3506,223,138,18,330765
3507,142,80,16,204218
3508,72,16,7,43179
3509,230,139,17,351999
3510,172,92,16,223982
3511,179,61,14,160196
3512,60,45,16,117741
3513,69,21,10,55781
3514,164,90,17,227381
3515,145,58,11,153685
3516,209,75,13,189829
3517,38,10,8,26280
3518,228,94,13,228302
3519,175,108,20,279146
3520,58,21,10,58274
3521,47,31,12,82167
3522,54,26,11,68597
3523,189,94,12,241439
3524,120,43,15,109195
3525,51,14,10,38006
3526,25,4,6,12192
3527,142,80,14,207405
3528,191,154,20,372443
3529,1,0,1,65
3530,207,203,25,477412
3531,55,20,9,51928
3532,135,150,19,364933
3533,119,211,29,462799
3534,234,92,11,232293
3535,129,49,13,125276
3536,122,44,15,118942
3537,142,53,12,136403
3538,53,22,9,57562
3539,144,64,15,166015
3540,11,2,5,4512
3541,124,35,11,92300
3542,180,79,10,198548
3543,148,71,14,171218
3544,22,6,7,16895
3545,153,80,12,189571
3546,16,2,6,8023
3547,46,11,8,31266
3548,136,73,16,187069
3549,228,113,12,273516
3550,230,345,28,813605
3551,18,5,9,13954
3552,106,51,14,132048
3553,160,56,13,149570
3554,54,24,11,63785
3555,143,164,16,376013
3556,178,71,13,180221
3557,90,33,15,90345
3558,227,132,14,319629
3559,14,2,5,7507
3560,124,89,18,222632
3561,79,92,16,210092
3562,21,5,6,12720
3563,67,53,15,129039
3564,165,255,24,600356
3565,179,143,20,353118
3566,100,42,11,114507
3567,118,145,28,361805
3568,165,69,14,173050
3569,72,24,11,65427
3570,75,76,15,184322
3571,69,36,17,97681
3572,43,10,10,29408
3573,34,8,7,19638
3574,213,178,22,426049
3575,184,67,11,174069
3576,84,29,10,81280
3577,129,45,10,119303
3578,27,6,7,16156
3579,200,252,27,593260
3580,115,54,18,142353
3581,109,34,11,89743
3582,184,65,13,162110
3583,190,83,12,213188
3584,32,9,9,26369
3585,124,65,13,166918
3586,124,42,8,112720
3587,119,43,12,110868
3588,9,1,3,3627
3589,1,0,1,65
3590,10,1,4,4733
3591,24,4,5,10974
3592,168,71,14,175874
3593,19,3,5,8816
3594,38,16,9,41992
3595,87,25,11,63436
3596,223,86,16,216734
3597,187,83,11,212614
3598,211,142,18,348818
3599,210,227,22,526708
3600,162,56,11,141429
3601,206,177,21,426962
3602,179,70,14,173906
3603,194,120,17,303171
3604,132,70,16,180143
3605,211,77,12,181329
3606,241,124,14,310072
3607,28,6,7,18868
3608,112,42,13,105412
3609,56,37,13,90859
3610,50,23,12,59360
3611,173,98,16,242907
3612,239,125,17,304637
3613,47,22,12,60449
3614,44,20,11,54609
3615,165,53,12,134250
3616,1,0,1,65
3617,199,160,21,374971
3618,171,73,12,188168
3619,96,61,15,153827
3620,186,126,16,289368
3621,226,385,36,818422
3622,20,5,9,17566
3623,204,80,13,199622
3624,171,71,12,181655
3625,154,54,11,135699
3626,47,21,13,55432
3627,249,260,32,603661
3628,53,14,10,39965
3629,18,3,6,7684
3630,24,5,7,13525
3631,42,13,8,37672
3632,81,81,18,204123
3633,159,99,17,248290
3634,47,36,12,87805
3635,134,83,19,212524
3636,24,6,9,14484
3637,11,1,4,3673
3638,82,47,16,125544
3639,63,21,11,55340
3640,108,42,13,111568
3641,160,123,21,299096
3642,107,30,8,83721
3643,52,18,9,48534
3644,63,18,8,50817
3645,204,80,11,197491
3646,199,157,22,387688
3647,44,8,8,23714
3648,30,8,8,22551
3649,62,18,10,50646
3650,59,17,9,48296
3651,13,1,4,5069
3652,134,136,23,323903
3653,196,73,11,183275
3654,127,52,13,130201
3655,70,21,9,56153
3656,82,44,17,112956
3657,108,52,17,141676
3658,60,18,9,50756
3659,203,120,18,292085
3660,126,51,11,137363
3661,1,0,1,65
3662,180,86,13,221676
3663,130,52,14,136251
3664,72,24,10,61030
3665,118,77,14,203808
3666,1,0,1,65
3667,74,42,15,110574
3668,12,1,5,4256
3669,37,8,8,23022
3670,216,79,14,191366
3671,82,29,9,75714
3672,68,68,9,163002
3673,112,117,20,287331
3674,208,80,15,206951
3675,124,56,12,144487
3676,110,43,13,116377
3677,122,37,9,98719
3678,230,415,37,960194
3679,111,39,12,107501
3680,214,111,12,278710
3681,231,114,12,275785
3682,190,88,16,220339
3683,59,13,8,35369
3684,35,12,8,37701
3685,22,4,5,12537
3686,187,208,23,496432
3687,63,30,11,83516
3688,121,37,12,99528
3689,119,123,19,289807
3690,48,16,10,44735
3691,195,118,14,290899
3692,231,161,18,388043
3693,225,166,19,412667
3694,179,269,25,606153
3695,56,16,8,44013
3696,185,57,8,149151
3697,25,9,9,23727
3698,202,395,32,882190
3699,158,124,21,317347
3700,160,65,13,168415
3701,40,10,9,28544
3702,49,12,9,34722
3703,102,39,11,101654
3704,30,7,8,17972
3705,237,95,14,236425
3706,119,41,12,109869
3707,172,136,18,323340
3708,43,12,10,34408
3709,191,391,36,836535
3710,23,3,6,10859
3711,97,35,9,96826
3712,1,0,1,65
3713,48,23,12,66729
3714,23,5,8,15497
3715,174,56,9,146968
3716,137,81,20,213105
3717,99,96,19,237100
3718,1,0,1,65
3719,36,16,10,39811
3720,226,91,13,233320
3721,199,90,11,227481
3722,42,18,15,50848
3723,1,0,1,65
3724,171,68,11,172863
3725,30,13,9,33719
3726,164,134,21,328449
3727,183,62,12,159196
3728,137,56,13,147653
3729,159,88,14,222128
3730,48,16,8,45519
3731,165,113,19,284368
3732,84,67,18,172265
3733,143,77,13,200441
3734,233,105,12,262607
3735,83,23,9,57337
3736,124,76,18,198767
3737,189,109,12,270593
3738,111,43,14,113076
3739,221,152,23,371758
3740,59,20,12,57128
3741,24,5,9,16074
3742,117,85,19,210028
3743,145,49,12,125866
3744,152,68,16,177677
3745,210,145,15,353460
3746,183,83,15,214424
3747,175,92,17,225832
3748,156,176,22,431736
3749,129,58,13,151765
3750,176,248,26,579089
3751,19,3,8,11038
3752,213,91,11,231106
3753,7,1,4,2377
3754,135,74,16,187918
3755,201,79,12,196374
3756,211,83,10,206423
3757,194,95,13,232397
3758,100,46,15,120250
3759,36,6,7,17372
3760,18,4,9,10814
3761,28,5,7,15386
3762,121,42,10,110002
3763,152,59,11,150355
3764,98,34,10,94168
3765,175,147,20,369848
3766,83,56,21,153300
3767,36,8,8,23280
3768,93,32,13,89340
3769,107,30,12,78898
3770,205,65,12,170971
3771,140,110,15,275368
3772,127,40,10,101971
3773,212,85,15,213191
3774,180,83,13,213657
3775,77,26,12,69727
3776,33,8,6,22590
3777,129,100,19,253167
3778,123,43,12,111039
3779,34,7,7,20503
3780,121,76,16,190259
3781,242,87,13,213605
3782,25,8,10,23931
3783,181,79,14,202309
3784,12,2,5,5699
3785,1,0,1,65
3786,106,36,13,95126
3787,166,56,12,143092
3788,106,42,12,112799
3789,126,41,10,109236
3790,40,19,14,53414
3791,197,95,15,238684
3792,114,38,9,98055
3793,101,48,11,122422
3794,111,46,13,122213
3795,144,50,11,125882
3796,93,27,11,73838
3797,225,105,17,249022
3798,79,30,13,79317
3799,102,32,10,85918
3800,67,27,12,71979
3801,16,3,4,6288
3802,117,41,8,107485
3803,108,142,17,320505
3804,81,27,13,72361
3805,158,101,20,249997
3806,69,20,9,53974
3807,103,30,12,79493
3808,104,66,15,172660
3809,65,32,13,83038
3810,1,0,1,65
3811,37,10,9,31103
3812,44,26,12,65470
3813,98,31,9,83849
3814,34,15,9,38722
3815,173,65,12,165821
3816,107,42,11,109858
3817,236,96,13,244409
3818,40,14,11,37806
3819,196,121,21,285606
3820,39,7,7,20756
3821,122,67,16,171961
3822,77,23,11,61322
3823,61,48,17,124620
3824,218,204,22,482363
3825,124,52,12,132462
3826,20,3,6,10565
3827,22,4,6,10518
3828,229,155,19,397403
3829,68,29,13,81015
3830,202,97,13,241827
3831,238,120,18,295795
3832,1,0,1,65
3833,183,166,23,396026
3834,111,43,10,114430
3835,1,0,1,65
3836,141,159,20,366203
3837,16,3,7,9676
3838,52,11,8,31471
3839,16,5,8,13059
3840,218,100,16,247407
3841,168,73,16,185149
3842,182,91,17,229140
3843,95,26,13,72128
3844,172,88,16,224980
3845,203,105,14,260130
3846,182,92,13,233277
3847,28,6,6,16578
3848,215,115,15,276767
3849,128,44,10,116803
3850,144,50,10,132404
3851,36,8,7,21881
3852,138,64,12,163676
3853,235,318,28,728007
3854,124,37,11,96992
3855,227,94,14,240983
3856,11,1,4,3704
3857,10,1,6,5233
3858,211,222,21,519276
3859,57,16,10,45177
3860,164,85,15,213920
3861,117,76,14,200568
3862,83,29,9,77388
3863,231,125,15,305230
3864,131,42,10,107583
3865,140,129,22,308455
3866,76,28,13,71665
3867,99,44,14,114787
3868,48,30,9,78113
3869,92,105,25,260127
3870,244,132,14,315686
3871,66,52,12,126464
3872,38,13,10,36758
3873,109,112,24,271556
3874,111,35,13,95807
3875,45,17,10,50510
3876,55,20,10,53029
3877,187,101,18,252094
3878,64,17,9,47353
3879,192,178,16,424881
3880,30,5,7,15884
3881,110,58,17,150209
3882,191,65,11,163418
3883,135,47,8,122122
3884,20,8,9,21504
3885,71,31,10,82351
3886,162,457,23,972051
3887,214,111,17,284206
3888,79,27,9,74480
3889,185,307,30,715016
3890,109,43,11,114801
3891,139,93,21,237654
3892,163,150,19,361045
3893,188,85,12,215107
3894,38,16,13,43101
3895,17,3,6,11607
3896,221,87,11,223231
3897,183,84,13,212575
3898,122,39,11,99999
3899,224,95,12,241848
3900,29,5,8,16125
3901,129,51,13,130688
3902,45,16,10,47579
3903,121,35,11,90427
3904,195,78,12,192097
3905,1,0,1,65
3906,115,37,9,101026
3907,83,32,12,90833
3908,181,64,10,153535
3909,234,470,46,1041871
3910,209,383,28,882838
3911,50,28,14,74913
3912,133,60,14,155320
3913,235,104,16,256810
3914,104,44,12,112113
3915,173,178,22,426188
3916,204,418,29,924022
3917,137,46,12,122765
3918,134,64,16,170089
3919,110,72,15,185719
3920,156,206,24,505414
3921,43,10,8,29747
3922,69,24,11,63564
3923,32,10,9,29603
3924,1,1,1,65
3925,154,64,12,162245
3926,48,17,10,48652
3927,183,140,14,344758
3928,53,21,13,56874
3929,142,65,14,162630
3930,220,92,11,234410
3931,207,107,14,266723
3932,38,14,9,39045
3933,42,18,10,49546
3934,62,20,12,53986
3935,187,164,21,400062
3936,202,89,15,221090
3937,229,111,13,281674
3938,209,89,15,220487
3939,130,51,13,135584
3940,202,84,14,210589
3941,81,40,13,108543
3942,76,22,8,59589
3943,215,125,19,295909
3944,90,31,10,86294
3945,191,169,19,403690
3946,83,22,9,60598
3947,203,109,14,265812
3948,6,1,3,1573
3949,132,68,17,174333
3950,160,105,17,268806
3951,80,32,12,83910
3952,74,25,11,63749
3953,186,188,24,452027
3954,241,162,14,380225
3955,160,227,14,494222
3956,79,24,13,66217
3957,103,31,12,84761
3958,105,38,13,100552
3959,211,141,18,352038
3960,196,108,18,267237
3961,83,45,16,122543
3962,183,89,16,221983
3963,222,188,23,465357
3964,42,9,7,27471
3965,28,6,6,17914
3966,79,22,9,59610
3967,159,66,12,166622
3968,206,160,20,386397
3969,194,103,14,262444
3970,59,19,12,51969
3971,150,111,15,280135
3972,20,3,7,9868
3973,163,61,12,153039
3974,81,46,14,100990
3975,3,0,2,396
3976,218,107,14,271997
3977,47,12,9,31998
3978,207,108,13,252956
3979,231,223,24,530177
3980,92,36,12,95587
3981,55,15,9,43004
3982,89,22,11,61597
3983,123,54,13,144400
3984,162,64,12,161490
3985,70,21,9,58236
3986,196,256,25,591452
3987,166,459,33,1045955
3988,165,128,24,315117
3989,145,157,21,393452
3990,46,15,13,41728
3991,156,123,17,310023
3992,95,79,19,201500
3993,11,2,6,4863
3994,203,76,10,186315
3995,72,19,11,52238
3996,132,40,10,106885
3997,110,31,12,82665
3998,151,265,31,596502
3999,150,81,15,201984
4000,229,167,20,404938
4001,140,52,13,131308
4002,223,110,14,269951
4003,97,80,19,202231
4004,183,90,13,224171
4005,151,77,19,202326
4006,125,40,12,109503
4007,154,161,24,389001
4008,210,89,10,220639
4009,53,54,17,126948
4010,139,66,15,173019
4011,43,10,8,28474
4012,117,34,9,92268
4013,1,0,1,65
4014,71,41,16,116626
4015,195,130,17,318453
4016,78,71,17,177181
4017,59,18,11,47368
4018,48,11,5,28174
4019,112,40,9,103036
4020,221,146,20,356550
4021,36,13,12,34963
4022,22,6,9,18194
4023,152,107,18,266101
4024,126,61,14,159600
4025,185,541,23,1026395
4026,107,132,20,326574
4027,24,9,9,26600
4028,119,135,23,332531
4029,160,257,37,602775
4030,164,146,22,356961
4031,216,88,15,221474
4032,96,62,14,160568
4033,230,120,14,297273
4034,186,63,11,158375
4035,166,161,25,371369
4036,37,14,12,37574
4037,238,177,21,428459
4038,39,14,12,41060
4039,44,14,10,39105
4040,198,83,13,212165
4041,74,23,11,61027
4042,180,105,16,263112
4043,221,90,12,229647
4044,104,31,12,82475
4045,122,54,14,136632
4046,39,11,10,32910
4047,21,8,9,23880
4048,18,3,5,8719
4049,143,67,12,173912
4050,45,12,8,33116
4051,206,132,17,316735
4052,182,95,14,234726
4053,172,105,17,266049
4054,208,92,14,223736
4055,41,12,9,31672
4056,177,67,12,168321
4057,35,9,10,26580
4058,42,12,9,34478
4059,227,286,26,648879
4060,45,12,10,32347
4061,85,43,17,119688
4062,41,21,17,59383
4063,117,64,14,171491
4064,71,37,14,102845
4065,65,18,7,50308
4066,132,49,13,127874
4067,127,55,14,128288
4068,206,175,22,439799
4069,141,56,12,140119
4070,69,49,14,123778
4071,234,401,26,901699
4072,124,44,9,115261
4073,108,33,14,87796
4074,14,3,5,5565
4075,196,85,15,216783
4076,44,12,8,35721
4077,63,22,11,57915
4078,224,127,16,309686
4079,171,83,14,210326
4080,114,167,17,391220
4081,177,83,12,209706
4082,138,52,13,132176
4083,139,140,22,353289
4084,213,92,13,226878
4085,211,98,18,236701
4086,194,91,15,239648
4087,127,79,16,192653
4088,75,35,12,95131
4089,39,10,10,27193
4090,21,3,6,10059
4091,15,2,5,6260
4092,68,31,13,84303
4093,74,69,13,162733
4094,1,0,1,65
4095,117,36,13,99320
4096,163,72,11,185972
4097,69,19,9,50350
4098,118,51,15,125406
4099,82,29,10,82655
4100,217,229,23,535070
4101,228,92,13,235014
4102,140,127,22,325593
4103,93,29,9,75092
4104,89,53,11,130981
4105,52,24,16,65883
4106,170,84,15,218951
4107,55,15,10,41145
4108,177,294,27,629265
4109,179,353,35,791646
4110,238,158,23,384364
4111,6,1,4,1672
4112,176,210,22,484426
4113,198,433,28,936867
4114,73,22,10,57947
4115,95,38,13,103489
4116,141,54,13,143899
4117,21,4,6,11266
4118,192,77,13,195440
4119,83,37,15,96008
4120,230,164,20,386346
4121,170,195,23,452200
4122,170,70,16,181245
4123,216,259,22,599868
4124,22,4,7,11762
4125,241,100,12,252849
4126,64,17,8,50314
4127,41,10,9,29535
4128,149,35,10,89571
4129,60,13,8,36416
4130,171,174,23,420951
4131,152,42,14,112612
4132,147,58,12,154934
4133,215,71,13,176336
4134,21,6,8,16524
4135,146,164,27,411883
4136,126,82,15,205416
4137,29,7,9,20641
4138,22,3,8,10320
4139,95,35,12,90908
4140,113,60,15,158000
4141,154,80,14,202432
4142,17,4,7,10653
4143,87,42,16,107669
4144,127,61,14,151970
4145,221,81,13,204839
4146,187,148,22,360724
4147,211,111,15,279791
4148,215,96,14,238575
4149,157,251,26,572627
4150,83,30,11,85165
4151,180,77,14,198358
4152,135,161,26,374531
4153,221,106,14,249809
4154,190,77,14,198521
4155,195,74,13,188309
4156,61,12,9,33877
4157,229,99,14,248847
4158,172,172,22,414037
4159,29,5,5,13260
4160,102,57,16,155064
4161,148,64,13,165339
4162,17,3,7,8641
4163,174,109,13,272168
4164,180,110,16,273688
4165,222,91,14,227858
4166,189,132,18,304901
4167,226,162,21,394118
4168,84,29,9,76728
4169,92,38,12,108422
4170,13,3,6,7944
4171,75,22,8,59226
4172,180,58,14,148246
4173,55,32,11,78660
4174,161,75,13,185117
4175,114,60,14,155826
4176,241,397,39,899768
4177,54,12,9,33159
4178,47,14,11,40067
4179,137,52,12,130924
4180,19,3,7,8048
4181,222,116,19,295970
4182,139,59,13,143937
4183,3,0,2,396
4184,176,97,12,241889
4185,170,69,11,168164
4186,222,132,18,317427
4187,228,119,18,293302
4188,77,32,10,81426
4189,86,25,11,64938
4190,136,133,26,337881
4191,65,17,10,48486
4192,102,35,11,95413
4193,44,13,10,37041
4194,31,6,8,18808
4195,127,51,12,127775
4196,183,66,13,172783
4197,63,29,17,78321
4198,114,35,11,93514
4199,66,49,11,124474
4200,70,22,13,60480
4201,34,13,11,33967
4202,63,23,13,62137
4203,130,46,9,121988
4204,70,25,12,63684
4205,120,189,18,431868
4206,238,348,28,847721
4207,187,224,24,530194
4208,204,111,13,271583
4209,41,9,6,26475
4210,151,101,19,252637
4211,180,94,16,242485
4212,53,31,17,80234
4213,1,0,1,65
4214,83,75,17,203203
4215,193,176,31,422587
4216,85,23,8,61912
4217,95,53,15,139781
4218,157,55,13,140128
4219,187,232,23,557604
4220,145,45,11,117594
4221,199,95,12,233631
4222,95,40,11,109098
4223,17,2,7,6331
4224,195,89,14,222687
4225,16,5,6,11054
4226,43,16,9,42859
4227,88,28,8,75303
4228,208,71,11,181701
4229,225,99,12,250611
4230,152,68,15,171200
4231,229,115,18,280725
4232,42,9,9,24528
4233,68,15,8,41286
4234,157,76,12,188644
4235,41,9,11,26308
4236,43,22,14,59380
4237,80,25,8,67303
4238,117,93,16,232948
4239,130,48,13,119541
4240,82,27,11,71796
4241,138,74,15,188962
4242,196,63,10,154299
4243,207,91,14,224475
4244,185,141,20,348646
4245,207,117,10,282096
4246,93,51,17,131780
4247,184,70,14,178328
4248,65,19,7,50910
4249,152,58,12,151878
4250,183,456,34,983650
4251,230,219,21,517852
4252,102,118,22,273899
4253,209,240,27,540123
4254,47,10,9,28717
4255,179,115,18,275339
4256,204,96,14,241315
4257,252,448,37,993648
4258,20,3,6,7961
4259,71,21,10,59473
4260,18,2,7,7616
4261,159,145,23,342143
4262,62,17,9,46851
4263,1,0,1,65
4264,107,53,13,136618
4265,203,145,18,349974
4266,81,22,11,59972
4267,228,102,12,253071
4268,29,15,13,42568
4269,158,55,11,135864
4270,68,21,10,58693
4271,32,12,13,34645
4272,213,104,15,263233
4273,68,34,14,89428
4274,38,6,7,17994
4275,70,22,11,59332
4276,28,12,12,32624
4277,176,257,28,584169
4278,104,66,19,179981
4279,228,506,32,1122607
4280,187,151,19,378259
4281,84,36,11,94955
4282,45,30,14,79088
4283,224,117,16,286886
4284,156,60,12,147945
4285,1,0,1,65
4286,45,10,9,29194
4287,131,161,20,381238
4288,1,0,1,65
4289,146,77,17,201731
4290,35,8,6,24082
4291,134,49,11,125412
4292,151,120,15,289477
4293,181,119,17,298047
4294,185,181,22,446365
4295,37,8,7,24984
4296,96,32,10,87339
4297,148,51,12,128865
4298,246,103,13,260826
4299,137,52,11,137855
4300,206,89,12,216940
4301,134,122,22,304633
4302,25,5,9,13043
4303,102,80,17,193344
4304,109,154,22,369348
4305,235,658,50,1474473
4306,219,98,12,246415
4307,1,0,1,65
4308,73,48,16,122518
4309,81,35,13,94841
4310,50,13,9,35930
4311,135,66,15,169446
4312,127,47,10,122137
4313,137,47,11,118403
