Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
4864,1,0,1,65
4865,109,140,51,358628
4866,200,78,15,196082
4867,12,1,5,3174
4868,240,125,20,313280
4869,212,122,22,301888
4870,184,78,15,200924
4871,60,20,14,56884
4872,64,21,13,54774
4873,90,29,12,73818
4874,69,24,14,68883
4875,182,139,26,352674
4876,33,14,17,36923
4877,130,70,18,172892
4878,215,220,36,538560
4879,118,65,21,177242
4880,47,15,14,43728
4881,235,96,16,237093
4882,164,80,19,206673
4883,216,84,16,203268
4884,103,36,15,99829
4885,141,49,14,127771
4886,169,54,17,139350
4887,155,65,16,167454
4888,76,48,23,127147
4889,100,68,32,172537
4890,99,41,17,111570
4891,1,0,1,65
4892,204,95,20,236960
4893,51,48,26,115646
4894,58,59,35,153768
4895,208,99,21,241026
4896,195,121,24,296474
4897,54,50,36,121001
4898,1,0,1,65
4899,123,79,27,203045
4900,191,73,16,185339
4901,125,48,14,122951
4902,1,0,1,65
4903,143,110,30,279254
4904,54,28,24,71613
4905,1,0,1,65
4906,155,94,25,238897
4907,171,139,35,351711
4908,8,1,7,3419
4909,51,20,17,57056
4910,145,173,52,407804
4911,206,84,16,216184
4912,165,60,16,150513
4913,117,56,24,143605
4914,119,59,20,155507
4915,179,164,35,404294
4916,79,35,19,96669
4917,25,13,19,36422
4918,202,190,35,461975
4919,158,155,37,382478
4920,1,0,1,65
4921,214,151,28,384073
4922,146,59,16,157959
4923,79,55,32,136759
4924,72,22,13,59820
4925,140,51,17,131592
4926,57,20,17,58332
4927,129,66,26,168564
4928,183,98,18,243709
4929,48,25,21,63132
4930,248,126,20,304198
4931,53,16,13,45291
4932,1,0,1,65
4933,144,88,26,219567
4934,102,35,13,93965
4935,195,129,26,323557
4936,106,52,25,134001
4937,53,16,17,47087
4938,231,116,17,295317
4939,86,57,28,142294
4940,85,26,12,70017
4941,1,0,1,65
4942,19,3,8,8988
4943,147,70,16,176575
4944,210,155,28,387304
4945,41,22,23,57419
4946,87,56,26,135552
4947,78,28,15,78829
4948,157,210,57,497501
4949,150,72,21,188687
4950,207,217,35,520438
4951,1,0,1,65
4952,1,0,1,65
4953,141,88,25,227163
4954,56,21,16,58233
4955,212,92,17,234856
4956,106,66,29,168689
4957,198,417,64,946511
4958,213,165,30,403730
4959,48,15,12,43752
4960,63,21,12,58762
4961,20,4,12,14138
4962,150,54,15,138533
4963,114,75,25,187266
4964,46,14,14,42834
4965,69,35,21,92835
4966,85,27,15,72740
4967,143,61,20,156323
4968,217,87,16,215597
4969,241,426,58,1009722
4970,113,55,16,142958
4971,112,46,15,121477
4972,33,11,13,30706
4973,220,198,36,475276
4974,35,8,10,22564
4975,21,3,8,10369
4976,175,87,20,214278
4977,38,11,15,31491
4978,76,18,11,51518
4979,139,50,15,131563
4980,129,69,20,183253
4981,121,38,13,97002
4982,80,25,12,64717
4983,130,46,13,121516
4984,108,39,15,101395
4985,13,2,8,7224
4986,55,9,8,25162
4987,40,30,31,80949
4988,1,0,1,65
4989,208,97,17,234931
4990,126,44,13,115004
4991,109,105,31,278657
4992,31,8,16,21927
4993,164,79,26,193297
4994,87,23,13,60795
4995,111,54,19,135998
4996,1,0,1,65
4997,91,32,17,85380
4998,191,68,16,179652
4999,214,85,17,211061
5000,109,40,14,102144
