Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
4618,144,436,2,11560
4619,226,478,2,17667
4620,41,51,4,2573
4621,129,278,2,8806
4622,70,121,6,6627
4623,95,187,2,4966
4624,116,215,3,8854
4625,1,0,1,3
4626,149,631,5,20332
4627,105,480,4,10550
4628,120,397,6,15183
4629,45,85,3,2912
4630,90,264,3,5068
4631,165,374,2,11585
4632,9,5,3,247
4633,203,441,2,13838
4634,214,831,3,29172
4635,136,885,9,25662
4636,133,277,3,9078
4637,206,1568,7,40474
4638,44,85,5,3115
4639,36,34,2,1460
4640,89,160,3,5191
4641,139,990,10,29295
4642,146,337,2,9669
4643,122,221,2,7595
4644,131,950,6,21566
4645,196,449,2,14541
4646,208,468,3,15846
4647,137,369,2,11275
4648,218,2471,7,48070
4649,43,119,4,4002
4650,35,40,4,1704
4651,160,478,4,16371
4652,178,419,2,11067
4653,98,248,2,6501
4654,201,451,2,12896
4655,25,38,4,1326
4656,147,1861,11,35990
4657,174,2732,10,46417
4658,236,621,2,18920
4659,53,81,2,3103
4660,153,404,2,11359
4661,154,836,6,23793
4662,50,94,4,3737
4663,120,240,2,7712
4664,80,159,3,5635
4665,85,406,9,13680
4666,35,41,6,2272
4667,1,0,1,3
4668,205,502,3,16029
4669,52,210,7,5565
4670,218,501,3,19228
4671,1,0,1,3
4672,44,60,4,2848
4673,54,73,2,2834
4674,86,146,3,5017
4675,23,18,3,1034
4676,114,249,2,7328
4677,51,152,5,3605
4678,14,9,4,435
4679,84,210,4,6422
4680,30,52,5,1952
4681,40,130,4,2754
4682,92,226,6,10730
4683,212,487,2,14450
4684,43,81,5,3045
4685,0,0,1,3
4686,106,329,2,7455
4687,123,398,4,12597
4688,217,561,2,19140
4689,90,93,2,4887
4690,80,113,2,4347
4691,23,22,2,846
4692,226,4453,10,67044
4693,48,146,7,3880
4694,193,835,5,27477
4695,192,498,3,14245
4696,25,41,4,1377
4697,140,957,12,37935
4698,35,43,5,1846
4699,185,394,2,10388
4700,33,49,3,1340
4701,18,10,3,592
4702,151,754,4,21210
4703,114,613,4,12595
4704,179,1004,4,21540
4705,222,1522,6,44945
4706,44,75,3,2670
4707,108,176,4,7595
4708,119,337,4,9799
4709,215,674,2,17240
4710,230,1426,5,32731
4711,72,311,6,9570
4712,70,220,4,6909
4713,106,253,2,6816
4714,130,335,4,11484
4715,15,15,5,837
4716,47,72,3,2755
4717,46,125,7,4278
4718,29,30,4,2124
4719,61,98,3,3567
4720,190,1537,12,49149
4721,85,195,3,6327
4722,24,22,3,931
4723,61,113,2,3321
4724,192,572,3,17325
4725,33,69,6,2680
4726,52,250,14,8925
4727,87,292,4,7525
4728,163,766,3,16350
4729,209,1445,2,22626
4730,92,326,5,7770
4731,150,352,2,9331
4732,170,387,3,13981
4733,45,61,3,2457
4734,1,1,1,3
4735,87,189,3,4900
4736,142,376,4,13680
4737,23,25,4,940
4738,226,976,4,23103
4739,181,517,2,15246
4740,119,276,3,9799
4741,97,186,2,5850
4742,97,195,2,6825
4743,98,229,3,6107
4744,186,626,5,21261
4745,21,20,3,903
4746,78,310,3,6908
4747,44,67,4,2492
4748,118,243,3,7821
4749,71,133,2,4004
4750,136,672,7,19110
4751,171,2645,18,62083
4752,142,258,2,8550
4753,230,537,3,17518
4754,148,302,2,9801
4755,1,0,1,3
4756,72,223,5,7395
4757,98,133,2,5319
4758,95,587,4,10696
4759,53,125,4,3638
4760,15,11,4,465
4761,84,181,3,6084
4762,173,1108,8,29842
4763,112,287,4,9675
4764,223,547,2,15645
4765,127,426,5,13515
4766,1,1,1,3
4767,55,75,3,3774
4768,100,268,5,9648
4769,106,592,5,12141
4770,44,75,6,2937
4771,27,23,2,990
4772,214,484,2,14157
4773,178,474,3,18564
4774,132,257,2,8745
4775,215,2201,2,16378
4776,208,1183,7,37113
4777,236,533,2,20339
4778,153,363,2,10745
4779,192,4360,15,68915
4780,151,1846,11,36663
4781,119,720,9,26290
4782,189,1690,11,48133
4783,2,0,2,10
4784,8,11,4,255
4785,176,422,2,15179
4786,121,536,3,12636
4787,88,225,4,5664
4788,155,329,4,10885
4789,98,765,5,12805
4790,197,1255,6,33180
4791,202,1880,6,30780
4792,183,687,4,19084
4793,20,42,7,1353
4794,92,204,4,8510
4795,187,808,4,22875
4796,168,369,2,11121
4797,27,16,2,880
4798,77,141,2,5115
4799,138,665,7,21606
4800,109,290,3,9417
4801,54,106,4,5450
4802,103,215,3,8073
4803,125,210,2,7530
4804,97,197,4,9555
4805,174,365,2,11168
4806,165,392,2,9599
4807,45,73,2,1911
4808,160,425,3,14124
4809,184,585,3,18450
4810,167,530,2,15075
4811,65,125,5,5633
4812,142,460,6,19380
4813,60,112,2,3751
4814,182,418,2,14235
4815,75,142,3,5285
4816,162,506,4,16250
4817,169,395,2,10170
4818,145,547,5,18624
4819,186,503,3,15293
4820,239,660,2,18202
4821,171,417,2,11662
4822,73,245,3,5733
4823,158,327,2,10461
4824,64,143,3,3225
4825,95,538,8,14325
4826,121,321,2,7290
4827,208,2313,11,55461
4828,113,255,2,7264
4829,166,601,3,13653
4830,146,437,5,17287
4831,34,62,6,2622
4832,7,3,3,150
4833,63,165,3,4445
4834,241,3346,13,78246
4835,183,663,5,23488
4836,25,22,3,867
4837,194,486,4,21006
4838,196,1277,3,22401
4839,42,48,2,1785
4840,54,71,3,2616
4841,86,265,4,7958
4842,137,282,2,9625
4843,23,25,5,1175
4844,88,628,4,9558
4845,126,283,2,8349
4846,127,279,3,8415
4847,96,341,4,9071
4848,105,876,11,22788
4849,107,511,6,12685
4850,67,83,2,3105
4851,1,0,1,3
4852,215,712,5,24998
4853,99,288,4,7562
4854,94,372,6,11529
4855,57,138,4,3450
4856,9,5,4,266
4857,102,383,3,8200
4858,195,480,2,14076
4859,26,50,6,1855
4860,171,955,7,31556
4861,226,617,3,21744
4862,1,0,1,3
4863,58,101,4,3978
4864,183,2641,21,74868
4865,109,694,13,26499
4866,200,418,2,14837
4867,12,5,3,375
4868,240,768,2,20202
4869,212,724,3,22525
4870,184,484,2,14391
4871,60,116,2,2783
4872,64,111,2,3483
4873,90,153,2,4525
4874,69,114,3,3892
4875,182,654,4,15695
4876,32,109,6,2600
4877,130,337,3,10179
4878,215,1079,4,28877
4879,118,286,3,9006
4880,47,81,4,2660
4881,235,546,2,15072
4882,164,367,4,12831
4883,216,529,2,15588
4884,103,177,2,6210
4885,141,306,2,7924
4886,169,324,2,12543
4887,155,340,3,14928
4888,76,207,5,7650
4889,100,404,4,10653
4890,99,221,3,6368
4891,64,375,9,7095
4892,204,496,4,20041
4893,51,219,3,3605
4894,58,296,6,6318
4895,208,625,3,20850
4896,195,709,4,21505
4897,54,291,8,7848
4898,188,2346,7,37700
4899,123,377,4,10374
4900,191,416,3,16852
4901,125,249,2,7028
4902,56,302,9,6893
4903,143,633,5,21812
4904,54,155,6,5014
4905,249,2676,7,59381
4906,155,598,5,21459
4907,171,738,5,19894
4908,8,4,3,221
4909,51,90,2,2266
4910,145,865,8,25608
4911,206,430,2,15281
4912,165,342,3,11585
4913,117,308,3,12220
4914,119,330,3,7648
4915,179,877,7,33028
4916,79,183,4,6201
4917,25,63,8,2295
4918,202,1102,7,37260
4919,158,803,4,17435
4920,69,500,12,11676
4921,214,776,3,20592
4922,146,341,2,10548
4923,79,272,7,11766
4924,72,106,2,3770
4925,140,313,3,10116
4926,57,105,4,4485
4927,129,425,3,10101
4928,183,513,2,12845
4929,48,139,5,3589
4930,248,776,2,21868
4931,53,69,2,2568
4932,1,0,1,3
4933,144,471,3,13583
4934,102,208,2,5125
4935,195,685,2,19941
4936,106,276,2,8733
4937,53,98,6,3210
4938,231,642,2,17131
4939,86,318,5,9515
4940,85,136,2,6156
4941,158,1749,6,27896
4942,19,15,2,546
4943,147,313,3,9735
4944,210,827,5,21892
4945,41,109,9,5229
4946,87,306,4,7175
4947,78,162,2,4239
4948,157,1043,8,26775
4949,150,406,2,12341
4950,207,1278,2,23240
4951,42,122,6,3570
4952,1,0,1,3
4953,141,482,3,14433
4954,56,125,5,5311
4955,212,525,3,21675
4956,106,358,4,10437
4957,198,2208,6,35333
4958,213,885,6,34587
4959,48,72,2,2328
4960,63,102,2,3302
4961,20,26,5,1025
4962,150,272,3,8729
4963,114,377,4,10763
4964,46,67,2,2139
4965,69,190,3,5004
4966,85,128,2,5301
4967,143,332,3,9758
4968,217,435,2,15660
4969,241,2020,5,44919
4970,113,278,5,10442
4971,112,239,2,7650
4972,33,55,3,1474
4973,220,1362,6,33957
4974,35,41,2,1562
4975,21,19,3,645
4976,175,595,3,15093
4977,38,51,4,2002
4978,76,94,3,3060
4979,139,290,2,8091
4980,129,352,3,9324
4981,121,221,2,7776
4982,80,107,3,5152
4983,130,241,2,7569
4984,108,230,4,6944
4985,13,11,5,540
4986,55,53,2,2886
4987,40,142,10,5103
4988,1,0,1,3
4989,208,526,3,15429
4990,126,223,3,7843
4991,109,488,5,11388
4992,31,48,8,3213
4993,164,531,4,17108
4994,87,124,2,4550
4995,111,297,3,10927
4996,211,2717,11,53721
4997,91,169,3,7320
4998,191,449,2,13788
4999,214,521,2,15444
5000,109,210,2,6351
